UniqueID;Data;taxon_key;ScientificName;ScientificName_corrected;Species;Level;Genus;Family;Order;Class;FamCode;GenCode;DemersPelagic;EnvTemp;DepthRangeShallow;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel
1813;initial;600187;Macolor niger;Macolor niger;Macolor niger;species;Macolor;Lutjanidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;90;75;fusiform;pelagic;0.26;3.03;4.01;species;family;family;species;species;species;species
1814;initial;600417;Macrodon ancylodon;Macrodon ancylodon;Macrodon ancylodon;species;Macrodon;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;60;45;fusiform;benthic;0.27;2.56;3.9;species;species;species;species;species;species;species
1815;initial;;Macropharyngodon bipartitus;Macropharyngodon bipartitus;Macropharyngodon bipartitus;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;30;13;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
1816;initial;;Macropharyngodon bipartitus marisrubri;Macropharyngodon marisrubri;Macropharyngodon marisrubri;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;16;10;short_deep;benthic;0.4;3.18;3.5;species;family;family;genus;species;species;species
1817;initial;;Macropharyngodon geoffroy;Macropharyngodon geoffroy;Macropharyngodon geoffroy;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;32;15;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
1818;initial;;Macropharyngodon kuiteri;Macropharyngodon kuiteri;Macropharyngodon kuiteri;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;55;10;fusiform;benthic;0.4;3.18;3.5;species;family;family;species;species;species;species
1819;initial;604984;Macropharyngodon meleagris;Macropharyngodon meleagris;Macropharyngodon meleagris;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;15;fusiform;benthic;0.4;3.18;3.5;species;family;family;genus;species;species;species
1820;initial;;Macropharyngodon negrosensis;Macropharyngodon negrosensis;Macropharyngodon negrosensis;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;32;12;fusiform;benthic;0.4;3.18;3.5;species;family;family;genus;species;species;species
1821;initial;;Macropharyngodon ornatus;Macropharyngodon ornatus;Macropharyngodon ornatus;species;Macropharyngodon;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;13;fusiform;benthic;0.4;3.18;3.5;species;family;family;genus;species;species;species
1822;initial;600333;Macroramphosus scolopax;Macroramphosus scolopax;Macroramphosus scolopax;species;Macroramphosus;Centriscidae;Syngnathiformes;Actinopterygii;NA;NA;demersal;subtropical;;600;20;short_deep;benthic;0.46;1.68;3.5;species;species;species;species;species;species;species
1823;initial;600331;Macrourus berglax;Macrourus berglax;Macrourus berglax;species;Macrourus;Macrouridae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;temperate;;1000;110;elongate;benthic;0.04;16.1;3.6;species;species;species;species;species;species;species
1824;initial;607137;Macrourus carinatus;Macrourus carinatus;Macrourus carinatus;species;Macrourus;Macrouridae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1200;100;elongate;benthic;0.29;2.1;3.6;species;species;species;genus;species;species;species
613;SAU;607138;Macrourus holotrachys;Macrourus holotrachys;Macrourus holotrachys;species;Macrourus;Macrouridae;Gadiformes;Actinopterygii;185;4406;demersal;temperate;300;1400;80;elongate;benthic;0.11;5.7;3.7;species;species;species;species;species;species;species
1825;initial;607139;Macrourus whitsoni;Macrourus whitsoni;Macrourus whitsoni;species;Macrourus;Macrouridae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;3185;75;elongate;pelagic;0.11;5.8;3.5;species;species;species;species;species;species;species
1826;initial;600329;Macruronus magellanicus;Macruronus magellanicus;Macruronus magellanicus;species;Macruronus;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;500;115;elongate;pelagic;0.09;6.65;3.9;species;species;species;species;species;species;species
1827;initial;601825;Macruronus novaezelandiae;Macruronus novaezelandiae;Macruronus novaezelandiae;species;Macruronus;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;1000;120;elongate;pelagic;0.14;4.29;4.5;species;species;species;species;species;species;species
594;SAU;606978;Magnisudis prionosa;Magnisudis prionosa;Magnisudis prionosa;species;Magnisudis;Paralepididae;Aulopiformes;Actinopterygii;169;2576;pelagic_neritic;subtropical;0;1000;55;elongate;pelagic;0.27;2.5;4.5;species;species;species;species;species;species;species
1828;initial;;Makaira indica;Istiompax indica;Istiompax indica;species;Istiompax;Istiophoridae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;200;465;elongate;pelagic;0.09;5.8;4.5;species;species;species;species;species;species;species
1829;initial;600218;Makaira mazara;Makaira mazara;Makaira mazara;species;Makaira;Istiophoridae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;200;500;elongate;pelagic;0.12;4.1;4.5;species;species;species;species;species;species;species
1830;initial;600216;Makaira nigricans;Makaira nigricans;Makaira nigricans;species;Makaira;Istiophoridae;Perciformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;200;500;elongate;pelagic;0.32;1.64;4.5;species;species;species;species;species;species;species
531;SAU;605795;Malacanthus brevirostris;Malacanthus brevirostris;Malacanthus brevirostris;species;Malacanthus;Malacanthidae;Perciformes;Actinopterygii;308;497;reef_associated;tropical;5;50;32;elongate;benthic;0.31;2.3;3.5;species;species;species;species;species;species;species
532;SAU;605796;Malacanthus latovittatus;Malacanthus latovittatus;Malacanthus latovittatus;species;Malacanthus;Malacanthidae;Perciformes;Actinopterygii;308;497;reef_associated;tropical;5;65;45;elongate;benthic;0.19;3.6;3.5;species;species;species;species;species;species;species
333;SAU;603541;Malacanthus plumieri;Malacanthus plumieri;Malacanthus plumieri;species;Malacanthus;Malacanthidae;Perciformes;Actinopterygii;308;497;reef_associated;tropical;10;153;70;elongate;benthic;0.12;5.3;3.7;species;species;species;species;species;species;species
1831;initial;600252;Mallotus villosus;Mallotus villosus;Mallotus villosus;species;Mallotus;Osmeridae;Osmeriformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;725;20;elongate;pelagic;0.45;1.73;3.2;species;species;species;species;species;species;species
1832;initial;607120;Mancopsetta maculata;Mancopsetta maculata;Mancopsetta maculata;species;Mancopsetta;Achiropsettidae;Pleuronectiformes;Actinopterygii;NA;NA;demersal;temperate;;1115;50;flat;benthic;0.35;2;3.7;species;species;species;species;species;species;species
1833;initial;600754;Maurolicus muelleri;Maurolicus muelleri;Maurolicus muelleri;species;Maurolicus;Sternoptychidae;Stomiiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1524;8;elongate;pelagic;1.05;0.94;3;species;species;species;species;species;species;species
1834;initial;;Megalapsis cordyla;Megalapsis cordyla;Megalapsis cordyla;species;Megalapsis;Carangidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;100;80;fusiform;pelagic;0.35;1.9;3.9;species;species;species;species;species;species;species
1837;initial;601079;Megalops atlanticus;Megalops atlanticus;Megalops atlanticus;species;Megalops;Megalopidae;Elopiformes;Actinopterygii;NA;NA;reef_associated;subtropical;;30;250;fusiform;benthic;0.1;5.59;4.5;species;species;species;species;species;species;species
1838;initial;600227;Megalops cyprinoides;Megalops cyprinoides;Megalops cyprinoides;species;Megalops;Megalopidae;Elopiformes;Actinopterygii;NA;NA;benthopelagic;tropical;;30;150;fusiform;benthic;0.14;4.2;3.5;genus;species;species;species;species;species;species
1839;initial;601381;Melanogrammus aeglefinus;Melanogrammus aeglefinus;Melanogrammus aeglefinus;species;Melanogrammus;Gadidae;Gadiformes;Actinopterygii;NA;NA;demersal;temperate;;450;50;fusiform;benthic;0.29;2.29;4;species;species;species;species;species;species;species
1840;initial;;Melichthys indicus;Melichthys indicus;Melichthys indicus;species;Melichthys;Balistidae;Tetraodontiformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;25;short_deep;pelagic;0.31;1;2.95;species;family;family;species;species;species;species
1841;initial;600966;Melichthys niger;Melichthys niger;Melichthys niger;species;Melichthys;Balistidae;Tetraodontiformes;Actinopterygii;NA;NA;reef_associated;subtropical;;75;50;short_deep;pelagic;0.31;1;2.73;species;family;family;species;species;species;species
1842;initial;605838;Melichthys vidua;Melichthys vidua;Melichthys vidua;species;Melichthys;Balistidae;Tetraodontiformes;Actinopterygii;NA;NA;reef_associated;tropical;;60;40;short_deep;pelagic;0.31;1;3.38;species;family;family;species;species;species;species
319;SAU;603240;Membras martinica;Membras martinica;Membras martinica;species;Membras;Atherinopsidae;Atheriniformes;Actinopterygii;623;4502;pelagic_neritic;subtropical;3;15;12.5;elongate;pelagic;1.06;0.8;3.4;species;species;species;family;species;species;species
1843;initial;600390;Mene maculata;Mene maculata;Mene maculata;species;Mene;Menidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;200;30;short_deep;benthic;0.19;3.85;3.4;species;species;species;species;species;species;species
320;SAU;603241;Menidia beryllina;Menidia beryllina;Menidia beryllina;species;Menidia;Atherinopsidae;Atheriniformes;Actinopterygii;623;3456;pelagic_neritic;subtropical;0;30;15;elongate;pelagic;0.89;0.9;3.2;species;species;species;genus;species;species;species
1844;initial;600339;Menidia menidia;Menidia menidia;Menidia menidia;species;Menidia;Atherinidae;Atheriniformes;Actinopterygii;NA;NA;pelagic_neritic;tropical;;16.5;11.03;elongate;pelagic;1.39;0.75;3.15;genus;genus;genus;genus;genus;genus;genus
1845;initial;600409;Menticirrhus americanus;Menticirrhus americanus;Menticirrhus americanus;species;Menticirrhus;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;40;70;fusiform;benthic;0.64;1.14;3.5;species;species;species;species;species;species;species
1846;initial;600411;Menticirrhus littoralis;Menticirrhus littoralis;Menticirrhus littoralis;species;Menticirrhus;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;27;48.3;fusiform;benthic;0.36;1.9;3.9;genus;species;species;species;species;species;species
1847;initial;600410;Menticirrhus saxatilis;Menticirrhus saxatilis;Menticirrhus saxatilis;species;Menticirrhus;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;27;46;fusiform;benthic;0.56;1.23;3.6;genus;species;species;species;species;species;species
1848;initial;600029;Merlangius merlangus;Merlangius merlangus;Merlangius merlangus;species;Merlangius;Gadidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;temperate;;200;70;fusiform;pelagic;0.34;2.04;4.4;species;species;species;species;species;species;species
148;SAU;601080;Merluccius albidus;Merluccius albidus;Merluccius albidus;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;184;1339;demersal;tropical;80;1170;40.6;fusiform;pelagic;0.57;1.2;3.4;species;species;species;species;species;species;species
248;SAU;601827;Merluccius angustimanus;Merluccius angustimanus;Merluccius angustimanus;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;184;1339;demersal;subtropical;80;523;40;elongate;benthic;0.33;2.1;4.32;species;species;species;genus;species;species;species
1849;initial;600322;Merluccius australis;Merluccius australis;Merluccius australis;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;subtropical;;1000;155;elongate;pelagic;0.31;2.04;4.4;species;species;species;species;species;species;species
1850;initial;600323;Merluccius bilinearis;Merluccius bilinearis;Merluccius bilinearis;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;demersal;temperate;;914;76;elongate;pelagic;0.18;3.63;4.5;species;species;species;species;species;species;species
1851;initial;601828;Merluccius capensis;Merluccius capensis;Merluccius capensis;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1000;140;elongate;pelagic;0.09;6.51;3.9;species;species;species;species;species;species;species
44;SAU;600324;Merluccius gayi gayi;Merluccius gayi gayi;Merluccius gayi gayi;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;184;1339;demersal;temperate;50;500;87;fusiform;benthic;0.12;5.1;4.3;species;species;species;species;species;species;species
761;SAU;614693;Merluccius gayi peruanus;Merluccius gayi peruanus;Merluccius gayi peruanus;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;184;1339;demersal;temperate;50;500;68;elongate;benthic;0.09;6.7;4.4;species;species;species;species;species;species;species
45;SAU;600325;Merluccius hubbsi;Merluccius hubbsi;Merluccius hubbsi;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;184;1339;demersal;tropical;50;800;95;elongate;pelagic;0.15;4.2;4.2;species;species;species;species;species;species;species
1852;initial;600030;Merluccius merluccius;Merluccius merluccius;Merluccius merluccius;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;demersal;temperate;;1075;90;elongate;pelagic;0.15;4.2;4.4;species;species;species;species;species;species;species
1853;initial;601826;Merluccius paradoxus;Merluccius paradoxus;Merluccius paradoxus;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;demersal;polar_deep;;1000;115;elongate;Pelagic;0.12;5.01;4.9;species;species;species;species;species;species;species
1854;initial;600327;Merluccius polli;Merluccius polli;Merluccius polli;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;910;80;elongate;pelagic;0.39;1.69;4.5;species;species;species;species;species;species;species
1855;initial;600326;Merluccius productus;Merluccius productus;Merluccius productus;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;temperate;;1000;91;elongate;pelagic;0.13;4.83;4.4;species;species;species;species;species;species;species
1856;initial;600321;Merluccius senegalensis;Merluccius senegalensis;Merluccius senegalensis;species;Merluccius;Merlucciidae;Gadiformes;Actinopterygii;NA;NA;demersal;tropical;;800;81;elongate;benthic;0.07;8.55;4.5;species;species;species;species;species;species;species
766;SAU;616305;Mesogobius batrachocephalus;Mesogobius batrachocephalus;Mesogobius batrachocephalus;species;Mesogobius;Gobiidae;Perciformes;Actinopterygii;405;7748;demersal;temperate;20;100;35;fusiform;benthic;0.36;2;4.2;species;species;species;species;species;species;species
1857;initial;;Meuschenia flavolineata;Meuschenia flavolineata;Meuschenia flavolineata;species;Meuschenia;Monacanthidae;Tetraodontiformes;Actinopterygii;NA;NA;reef_associated;temperate;;50;30;short_deep;benthic;0.62;1;2;species;family;family;genus;species;species;species
1858;initial;;Meuschenia galii;Meuschenia galii;Meuschenia galii;species;Meuschenia;Monacanthidae;Tetraodontiformes;Actinopterygii;NA;NA;reef_associated;subtropical;;40;34;short_deep;benthic;0.62;1;2;species;family;family;genus;species;genus;species
1859;initial;;Meuschenia hippocrepis;Meuschenia hippocrepis;Meuschenia hippocrepis;species;Meuschenia;Monacanthidae;Tetraodontiformes;Actinopterygii;NA;NA;demersal;temperate;;120;51;short_deep;benthic;0.62;1;2;species;family;family;genus;species;genus;species
1860;initial;613139;Meuschenia scaber;Meuschenia scaber;Meuschenia scaber;species;Meuschenia;Monacanthidae;Tetraodontiformes;Actinopterygii;NA;NA;demersal;temperate;;200;31;short_deep;benthic;0.29;2.5;3.1;species;species;species;species;species;species;species
1861;initial;;Meuschenia trachylepis;Meuschenia trachylepis;Meuschenia trachylepis;species;Meuschenia;Monacanthidae;Tetraodontiformes;Actinopterygii;NA;NA;reef_associated;subtropical;;40;40;short_deep;benthic;0.62;1;2;species;family;family;genus;species;genus;species
1862;initial;;Microcanthus strigatus;Microcanthus strigatus;Microcanthus strigatus;species;Microcanthus;Kyphosidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;140;16;short_deep;benthic;0.3;7.23;3;species;family;family;species;species;species;species
1863;initial;600032;Microchirus variegatus;Microchirus variegatus;Microchirus variegatus;species;Microchirus;Soleidae;Pleuronectiformes;Actinopterygii;NA;NA;demersal;subtropical;;400;35;flat;benthic;0.37;2.08;3.3;species;species;species;species;species;species;species
257;SAU;601879;Microgadus proximus;Microgadus proximus;Microgadus proximus;species;Microgadus;Gadidae;Gadiformes;Actinopterygii;183;9967;demersal;temperate;0;275;30.5;fusiform;benthic;0.38;2;3.6;species;species;species;species;species;species;species
1864;initial;600316;Microgadus tomcod;Microgadus tomcod;Microgadus tomcod;species;Microgadus;Gadidae;Gadiformes;Actinopterygii;NA;NA;demersal;temperate;;69;38.1;elongate;benthic;0.32;2.2;3.8;species;species;species;species;species;species;species
1865;initial;600320;Micromesistius australis;Micromesistius australis;Micromesistius australis;species;Micromesistius;Gadidae;Gadiformes;Actinopterygii;NA;NA;benthopelagic;temperate;;900;90;elongate;pelagic;0.2;3.31;3.3;species;species;species;species;species;species;species
1866;initial;600031;Micromesistius poutassou;Micromesistius poutassou;Micromesistius poutassou;species;Micromesistius;Gadidae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;temperate;;3000;50;elongate;pelagic;0.37;1.95;4.1;species;species;species;species;species;species;species
743;SAU;613998;Micropogonias altipinnis;Micropogonias altipinnis;Micropogonias altipinnis;species;Micropogonias;Sciaenidae;Perciformes;Actinopterygii;331;124;demersal;tropical;1;30;90;fusiform;benthic;0.2;3.1;3.7;species;species;species;species;species;species;species
