,id_number,source,year,geographic_location_cleaned,hdi,demers_pelag,env_temp,form_clean,species_from_search,family,paper_id,nutrient,value,nut,species_short,species,country_sampled
467,A_128,WoS,2016,Bangladesh,Medium,pelagic,subtropical,whole (minus parts)*,Gudusia chapra,Clupeidae,Wheal_106,Iron,4.55,fe,G. cha.,Gudusia chapra,Bangladesh
468,A_128,WoS,2016,Bangladesh,Medium,pelagic,subtropical,whole (minus parts)*,Gudusia chapra,Clupeidae,Wheal_106,Selenium,30.1,se,G. cha.,Gudusia chapra,Bangladesh
469,A_129,WoS,2016,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Osteobrama cotio,Cyprinidae,Wheal_106,Zinc,3.68,zn,O. cot.,Osteobrama cotio,Bangladesh
470,A_129,WoS,2016,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Osteobrama cotio,Cyprinidae,Wheal_106,Iron,0.87,fe,O. cot.,Osteobrama cotio,Bangladesh
471,A_129,WoS,2016,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Osteobrama cotio,Cyprinidae,Wheal_106,Selenium,37,se,O. cot.,Osteobrama cotio,Bangladesh
472,A_130,WoS,2016,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Wheal_106,Zinc,4.04,zn,A. mol.,Amblypharyngodon mola,Bangladesh
473,A_130,WoS,2016,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Wheal_106,Iron,1.97,fe,A. mol.,Amblypharyngodon mola,Bangladesh
474,A_130,WoS,2016,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Wheal_106,Selenium,31.8,se,A. mol.,Amblypharyngodon mola,Bangladesh
475,A_131,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Etroplus suratensis,Cichlidae,Mohanty_59,Protein,20.4,protein,E. sur.,Etroplus suratensis,India
476,A_131,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Etroplus suratensis,Cichlidae,Mohanty_59,Omega-3,0.4539047,o3,E. sur.,Etroplus suratensis,India
477,A_132,WoS,NA,India,Medium,demersal,tropical,muscle,Rita rita,Bagridae,Mohanty_59,Protein,19.55,protein,R. rit.,Rita rita,India
478,A_132,WoS,NA,India,Medium,demersal,tropical,muscle,Rita rita,Bagridae,Mohanty_59,Omega-3,0.13266275,o3,R. rit.,Rita rita,India
479,A_134,WoS,NA,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Mohanty_59,Zinc,1.3,zn,G. cat.,Gibelion catla,India
480,A_134,WoS,NA,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Mohanty_59,Calcium,161.1,ca,G. cat.,Gibelion catla,India
481,A_134,WoS,NA,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Mohanty_59,Iron,1.6,fe,G. cat.,Gibelion catla,India
482,A_134,WoS,NA,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Mohanty_59,Selenium,200,se,G. cat.,Gibelion catla,India
483,A_134,WoS,NA,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Mohanty_59,Vitamin A,3.66,vit_a,G. cat.,Gibelion catla,India
484,A_134,WoS,NA,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Mohanty_59,Omega-3,0.5605538,o3,G. cat.,Gibelion catla,India
485,A_135,WoS,NA,India,Medium,pelagic,tropical,muscle,Ailia coila,Schilbeidae,Mohanty_59,Protein,12.9,protein,A. coi.,Ailia coila,India
486,A_136,WoS,NA,India,Medium,demersal,tropical,muscle,Sperata seenghala,Bagridae,Mohanty_59,Omega-3,0.0983542,o3,S. see.,Sperata seenghala,India
487,A_137,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Cirrhinus cirrhosus,Cyprinidae,Mohanty_59,Zinc,1.1,zn,C. cir.,Cirrhinus cirrhosus,India
488,A_137,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Cirrhinus cirrhosus,Cyprinidae,Mohanty_59,Calcium,222.5,ca,C. cir.,Cirrhinus cirrhosus,India
489,A_137,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Cirrhinus cirrhosus,Cyprinidae,Mohanty_59,Iron,1.9,fe,C. cir.,Cirrhinus cirrhosus,India
490,A_137,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Cirrhinus cirrhosus,Cyprinidae,Mohanty_59,Selenium,300,se,C. cir.,Cirrhinus cirrhosus,India
491,A_137,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Cirrhinus cirrhosus,Cyprinidae,Mohanty_59,Vitamin A,9.27,vit_a,C. cir.,Cirrhinus cirrhosus,India
492,A_137,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Cirrhinus cirrhosus,Cyprinidae,Mohanty_59,Omega-3,0.1926132,o3,C. cir.,Cirrhinus cirrhosus,India
493,A_138,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Mohanty_59,Zinc,1.9,zn,L. roh.,Labeo rohita,India
494,A_138,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Mohanty_59,Calcium,205.7,ca,L. roh.,Labeo rohita,India
495,A_138,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Mohanty_59,Iron,2.2,fe,L. roh.,Labeo rohita,India
496,A_138,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Mohanty_59,Selenium,600,se,L. roh.,Labeo rohita,India
497,A_138,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Mohanty_59,Vitamin A,2.61,vit_a,L. roh.,Labeo rohita,India
498,A_138,WoS,NA,India,Medium,benthopelagic,tropical,muscle,Labeo rohita,Cyprinidae,Mohanty_59,Omega-3,0.1853358,o3,L. roh.,Labeo rohita,India
499,A_139,WoS,NA,India,Medium,demersal,tropical,muscle,Heteropneustes fossilis,Heteropneustidae,Mohanty_59,Omega-3,0.1734553,o3,H. fos.,Heteropneustes fossilis,India
500,A_140,WoS,NA,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_59,Protein,16.4,protein,C. bat.,Clarias batrachus,India
501,A_140,WoS,NA,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_59,Omega-3,0.0926548,o3,C. bat.,Clarias batrachus,India
502,A_141,WoS,2016,India,Medium,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Mohanty_58,Zinc,3.2,zn,C. car.,Cyprinus carpio,India
503,A_141,WoS,2016,India,Medium,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Mohanty_58,Calcium,409.3,ca,C. car.,Cyprinus carpio,India
504,A_141,WoS,2016,India,Medium,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Mohanty_58,Iron,0.5,fe,C. car.,Cyprinus carpio,India
505,A_141,WoS,2016,India,Medium,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Mohanty_58,Selenium,1100,se,C. car.,Cyprinus carpio,India
506,A_142,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Mohanty_58,Zinc,1.3,zn,O. myk.,Oncorhynchus mykiss,India
507,A_142,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Mohanty_58,Calcium,418.6,ca,O. myk.,Oncorhynchus mykiss,India
508,A_142,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Mohanty_58,Iron,1.3,fe,O. myk.,Oncorhynchus mykiss,India
509,A_142,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Mohanty_58,Selenium,600,se,O. myk.,Oncorhynchus mykiss,India
510,A_143,WoS,2016,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_58,Zinc,0.7,zn,C. bat.,Clarias batrachus,India
511,A_143,WoS,2016,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_58,Calcium,222.3,ca,C. bat.,Clarias batrachus,India
512,A_143,WoS,2016,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_58,Iron,2.2,fe,C. bat.,Clarias batrachus,India
513,A_143,WoS,2016,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_58,Selenium,400,se,C. bat.,Clarias batrachus,India
514,A_143,WoS,2016,India,Medium,demersal,tropical,muscle,Clarias batrachus,Clariidae,Mohanty_58,Vitamin A,1.17,vit_a,C. bat.,Clarias batrachus,India
515,A_144,WoS,2016,India,Medium,demersal,tropical,muscle,Heteropneustes fossilis,Heteropneustidae,Mohanty_58,Zinc,1.2,zn,H. fos.,Heteropneustes fossilis,India
516,A_144,WoS,2016,India,Medium,demersal,tropical,muscle,Heteropneustes fossilis,Heteropneustidae,Mohanty_58,Calcium,164.4,ca,H. fos.,Heteropneustes fossilis,India
517,A_144,WoS,2016,India,Medium,demersal,tropical,muscle,Heteropneustes fossilis,Heteropneustidae,Mohanty_58,Iron,2.4,fe,H. fos.,Heteropneustes fossilis,India
518,A_144,WoS,2016,India,Medium,demersal,tropical,muscle,Heteropneustes fossilis,Heteropneustidae,Mohanty_58,Selenium,100,se,H. fos.,Heteropneustes fossilis,India
519,A_144,WoS,2016,India,Medium,demersal,tropical,muscle,Heteropneustes fossilis,Heteropneustidae,Mohanty_58,Vitamin A,8.04,vit_a,H. fos.,Heteropneustes fossilis,India
520,A_145,WoS,2016,India,Medium,demersal,tropical,muscle,Sperata seenghala,Bagridae,Mohanty_58,Zinc,0.4,zn,S. see.,Sperata seenghala,India
521,A_145,WoS,2016,India,Medium,demersal,tropical,muscle,Sperata seenghala,Bagridae,Mohanty_58,Calcium,64.1,ca,S. see.,Sperata seenghala,India
522,A_145,WoS,2016,India,Medium,demersal,tropical,muscle,Sperata seenghala,Bagridae,Mohanty_58,Iron,1.3,fe,S. see.,Sperata seenghala,India
523,A_145,WoS,2016,India,Medium,demersal,tropical,muscle,Sperata seenghala,Bagridae,Mohanty_58,Vitamin A,16.86,vit_a,S. see.,Sperata seenghala,India
524,A_146,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mohanty_58,Zinc,5.4,zn,P. sop.,Puntius sophore,India
525,A_146,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mohanty_58,Calcium,944.6,ca,P. sop.,Puntius sophore,India
526,A_146,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mohanty_58,Iron,11.6,fe,P. sop.,Puntius sophore,India
527,A_146,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Puntius sophore,Cyprinidae,Mohanty_58,Vitamin A,21.27,vit_a,P. sop.,Puntius sophore,India
528,A_147,WoS,2016,India,Medium,demersal,tropical,muscle,Anabas testudineus,Anabantidae,Mohanty_58,Zinc,0.9,zn,A. tes.,Anabas testudineus,India
529,A_147,WoS,2016,India,Medium,demersal,tropical,muscle,Anabas testudineus,Anabantidae,Mohanty_58,Calcium,252.6,ca,A. tes.,Anabas testudineus,India
530,A_147,WoS,2016,India,Medium,demersal,tropical,muscle,Anabas testudineus,Anabantidae,Mohanty_58,Iron,2.3,fe,A. tes.,Anabas testudineus,India
531,A_147,WoS,2016,India,Medium,demersal,tropical,muscle,Anabas testudineus,Anabantidae,Mohanty_58,Selenium,300,se,A. tes.,Anabas testudineus,India
532,A_147,WoS,2016,India,Medium,demersal,tropical,muscle,Anabas testudineus,Anabantidae,Mohanty_58,Vitamin A,26.94,vit_a,A. tes.,Anabas testudineus,India
533,A_148,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Tenualosa ilisha,Clupeidae,Mohanty_58,Zinc,0.9,zn,T. ili.,Tenualosa ilisha,India
534,A_148,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Tenualosa ilisha,Clupeidae,Mohanty_58,Calcium,119,ca,T. ili.,Tenualosa ilisha,India
535,A_148,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Tenualosa ilisha,Clupeidae,Mohanty_58,Iron,3,fe,T. ili.,Tenualosa ilisha,India
536,A_148,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Tenualosa ilisha,Clupeidae,Mohanty_58,Vitamin A,78.21,vit_a,T. ili.,Tenualosa ilisha,India
537,A_149,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Mohanty_58,Zinc,3.9,zn,A. mol.,Amblypharyngodon mola,India
538,A_149,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Mohanty_58,Calcium,841.7,ca,A. mol.,Amblypharyngodon mola,India
539,A_149,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Mohanty_58,Iron,11.9,fe,A. mol.,Amblypharyngodon mola,India
540,A_149,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Mohanty_58,Vitamin A,166.5,vit_a,A. mol.,Amblypharyngodon mola,India
541,A_150,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Tor putitora,Cyprinidae,Mohanty_58,Zinc,1.3,zn,T. put.,Tor putitora,India
542,A_150,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Tor putitora,Cyprinidae,Mohanty_58,Calcium,116,ca,T. put.,Tor putitora,India
543,A_150,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Tor putitora,Cyprinidae,Mohanty_58,Iron,0.9,fe,T. put.,Tor putitora,India
544,A_150,WoS,2016,India,Medium,benthopelagic,subtropical,muscle,Tor putitora,Cyprinidae,Mohanty_58,Selenium,900,se,T. put.,Tor putitora,India
545,A_151,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Neolissochilus hexagonolepis,Cyprinidae,Mohanty_58,Zinc,1.9,zn,N. hex.,Neolissochilus hexagonolepis,India
546,A_151,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Neolissochilus hexagonolepis,Cyprinidae,Mohanty_58,Calcium,1175,ca,N. hex.,Neolissochilus hexagonolepis,India
547,A_151,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Neolissochilus hexagonolepis,Cyprinidae,Mohanty_58,Iron,2,fe,N. hex.,Neolissochilus hexagonolepis,India
548,A_151,WoS,2016,India,Medium,benthopelagic,tropical,muscle,Neolissochilus hexagonolepis,Cyprinidae,Mohanty_58,Selenium,1700,se,N. hex.,Neolissochilus hexagonolepis,India
549,A_152,WoS,2016,India,Medium,demersal,tropical,muscle,Schizothorax richardsonii,Cyprinidae,Mohanty_58,Zinc,2.2,zn,S. ric.,Schizothorax richardsonii,India
550,A_152,WoS,2016,India,Medium,demersal,tropical,muscle,Schizothorax richardsonii,Cyprinidae,Mohanty_58,Calcium,414.7,ca,S. ric.,Schizothorax richardsonii,India
551,A_152,WoS,2016,India,Medium,demersal,tropical,muscle,Schizothorax richardsonii,Cyprinidae,Mohanty_58,Iron,0.6,fe,S. ric.,Schizothorax richardsonii,India
552,A_152,WoS,2016,India,Medium,demersal,tropical,muscle,Schizothorax richardsonii,Cyprinidae,Mohanty_58,Selenium,600,se,S. ric.,Schizothorax richardsonii,India
553,A_153,WoS,2016,India,Medium,pelagic,tropical,muscle,Ailia coila,Schilbeidae,Mohanty_58,Zinc,10.2,zn,A. coi.,Ailia coila,India
554,A_153,WoS,2016,India,Medium,pelagic,tropical,muscle,Ailia coila,Schilbeidae,Mohanty_58,Calcium,2410,ca,A. coi.,Ailia coila,India
555,A_153,WoS,2016,India,Medium,pelagic,tropical,muscle,Ailia coila,Schilbeidae,Mohanty_58,Iron,10.9,fe,A. coi.,Ailia coila,India
556,A_154,WoS,2016,India,Medium,pelagic,subtropical,muscle,Gudusia chapra,Clupeidae,Mohanty_58,Zinc,12.3,zn,G. cha.,Gudusia chapra,India
557,A_154,WoS,2016,India,Medium,pelagic,subtropical,muscle,Gudusia chapra,Clupeidae,Mohanty_58,Calcium,3440,ca,G. cha.,Gudusia chapra,India
558,A_154,WoS,2016,India,Medium,pelagic,subtropical,muscle,Gudusia chapra,Clupeidae,Mohanty_58,Iron,36.5,fe,G. cha.,Gudusia chapra,India
559,A_155,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Xenentodon cancila,Belonidae,Mohanty_58,Zinc,21.3,zn,X. can.,Xenentodon cancila,India
560,A_155,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Xenentodon cancila,Belonidae,Mohanty_58,Calcium,5310,ca,X. can.,Xenentodon cancila,India
561,A_155,WoS,2016,India,Medium,pelagic-neritic,tropical,muscle,Xenentodon cancila,Belonidae,Mohanty_58,Iron,7.51,fe,X. can.,Xenentodon cancila,India
562,A_156,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,15,protein,A. gry.,Arabibarbus grypus,Turkey
563,A_156,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.8739458,o3,A. gry.,Arabibarbus grypus,Turkey
564,A_157,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,21.3,protein,A. gry.,Arabibarbus grypus,Turkey
565,A_157,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.664734,o3,A. gry.,Arabibarbus grypus,Turkey
566,A_158,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,16,protein,A. gry.,Arabibarbus grypus,Turkey
567,A_158,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.5138679,o3,A. gry.,Arabibarbus grypus,Turkey
568,A_159,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,18.4,protein,A. gry.,Arabibarbus grypus,Turkey
569,A_159,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.354699,o3,A. gry.,Arabibarbus grypus,Turkey
570,A_160,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,17.7,protein,A. gry.,Arabibarbus grypus,Turkey
571,A_160,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.31014,o3,A. gry.,Arabibarbus grypus,Turkey
572,A_161,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,17.9,protein,A. gry.,Arabibarbus grypus,Turkey
573,A_161,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.4345132,o3,A. gry.,Arabibarbus grypus,Turkey
574,A_162,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,21.6,protein,A. gry.,Arabibarbus grypus,Turkey
575,A_162,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.402868,o3,A. gry.,Arabibarbus grypus,Turkey
576,A_163,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Protein,17.7,protein,A. gry.,Arabibarbus grypus,Turkey
577,A_163,WoS,2011,Turkey,High,benthopelagic,subtropical,muscle,Arabibarbus grypus,Cyprinidae,Gokce_26,Omega-3,0.5016648,o3,A. gry.,Arabibarbus grypus,Turkey
578,A_164,WoS,2012,China,High,demersal,temperate,muscle,Tachysurus dumerili,Bagridae,Wang_105,Protein,14.45,protein,T. dum.,Tachysurus dumerili,China
579,A_165,WoS,2012,Thailand,High,benthopelagic,tropical,whole (minus parts)*,Henicorhynchus siamensis,Cyprinidae,Udomthawee_103,Protein,18.35,protein,H. sia.,Henicorhynchus siamensis,Thailand
580,A_165,WoS,2012,Thailand,High,benthopelagic,tropical,whole (minus parts)*,Henicorhynchus siamensis,Cyprinidae,Udomthawee_103,Calcium,133.89,ca,H. sia.,Henicorhynchus siamensis,Thailand
581,A_166,WoS,2012,Laos,Medium,benthopelagic,tropical,whole (minus parts)*,Henicorhynchus siamensis,Cyprinidae,Udomthawee_103,Protein,18.15,protein,H. sia.,Henicorhynchus siamensis,Laos
582,A_166,WoS,2012,Laos,Medium,benthopelagic,tropical,whole (minus parts)*,Henicorhynchus siamensis,Cyprinidae,Udomthawee_103,Calcium,127.58,ca,H. sia.,Henicorhynchus siamensis,Laos
583,A_167,WoS,2012,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Trichopodus microlepis,Osphronemidae,Udomthawee_103,Protein,18.02,protein,T. mic.,Trichopodus microlepis,Cambodia
584,A_167,WoS,2012,Cambodia,Medium,demersal,tropical,whole (minus parts)*,Trichopodus microlepis,Osphronemidae,Udomthawee_103,Calcium,111.92,ca,T. mic.,Trichopodus microlepis,Cambodia
585,A_168,WoS,2009,Turkey,High,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Ersoy_22,Protein,16.2,protein,C. gar.,Clarias gariepinus,Turkey
586,A_168,WoS,2009,Turkey,High,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Ersoy_22,Zinc,0.348,zn,C. gar.,Clarias gariepinus,Turkey
587,A_168,WoS,2009,Turkey,High,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Ersoy_22,Calcium,4.01,ca,C. gar.,Clarias gariepinus,Turkey
588,A_168,WoS,2009,Turkey,High,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Ersoy_22,Iron,1.2,fe,C. gar.,Clarias gariepinus,Turkey
589,A_168,WoS,2009,Turkey,High,benthopelagic,subtropical,muscle,Clarias gariepinus,Clariidae,Ersoy_22,Vitamin A,181,vit_a,C. gar.,Clarias gariepinus,Turkey
590,A_169,WoS,1997,Nigeria,Low,benthopelagic,subtropical,whole (minus parts)*,Clarias gariepinus,Clariidae,Otitologbon_73,Protein,18.8,protein,C. gar.,Clarias gariepinus,Nigeria
591,A_169,WoS,1997,Nigeria,Low,benthopelagic,subtropical,whole (minus parts)*,Clarias gariepinus,Clariidae,Otitologbon_73,Zinc,8,zn,C. gar.,Clarias gariepinus,Nigeria
592,A_169,WoS,1997,Nigeria,Low,benthopelagic,subtropical,whole (minus parts)*,Clarias gariepinus,Clariidae,Otitologbon_73,Calcium,832,ca,C. gar.,Clarias gariepinus,Nigeria
593,A_169,WoS,1997,Nigeria,Low,benthopelagic,subtropical,whole (minus parts)*,Clarias gariepinus,Clariidae,Otitologbon_73,Iron,3,fe,C. gar.,Clarias gariepinus,Nigeria
594,A_170,WoS,1997,Nigeria,Low,demersal,tropical,whole (minus parts)*,Mormyrus rume,Mormyridae,Otitologbon_73,Protein,19.22,protein,M. rum.,Mormyrus rume,Nigeria
595,A_170,WoS,1997,Nigeria,Low,demersal,tropical,whole (minus parts)*,Mormyrus rume,Mormyridae,Otitologbon_73,Zinc,6,zn,M. rum.,Mormyrus rume,Nigeria
596,A_170,WoS,1997,Nigeria,Low,demersal,tropical,whole (minus parts)*,Mormyrus rume,Mormyridae,Otitologbon_73,Calcium,359,ca,M. rum.,Mormyrus rume,Nigeria
597,A_170,WoS,1997,Nigeria,Low,demersal,tropical,whole (minus parts)*,Mormyrus rume,Mormyridae,Otitologbon_73,Iron,1,fe,M. rum.,Mormyrus rume,Nigeria
598,A_171,WoS,1997,Nigeria,Low,benthopelagic,NA,whole (minus parts)*,Oreochromis niloticus,Cichlidae,Otitologbon_73,Protein,16.15,protein,O. nil.,Oreochromis niloticus,Nigeria
599,A_171,WoS,1997,Nigeria,Low,benthopelagic,NA,whole (minus parts)*,Oreochromis niloticus,Cichlidae,Otitologbon_73,Zinc,7,zn,O. nil.,Oreochromis niloticus,Nigeria
600,A_171,WoS,1997,Nigeria,Low,benthopelagic,NA,whole (minus parts)*,Oreochromis niloticus,Cichlidae,Otitologbon_73,Calcium,883,ca,O. nil.,Oreochromis niloticus,Nigeria
601,A_171,WoS,1997,Nigeria,Low,benthopelagic,NA,whole (minus parts)*,Oreochromis niloticus,Cichlidae,Otitologbon_73,Iron,3,fe,O. nil.,Oreochromis niloticus,Nigeria
602,B_1,FAO/InFoods,1996,Canada,Very High,demersal,subtropical,muscle,Esox lucius,Esocidae,Belinsky_11,Protein,17,protein,E. luc.,Esox lucius,Canada
603,B_1,FAO/InFoods,1996,Canada,Very High,demersal,subtropical,muscle,Esox lucius,Esocidae,Belinsky_11,Zinc,1.1,zn,E. luc.,Esox lucius,Canada
604,B_1,FAO/InFoods,1996,Canada,Very High,demersal,subtropical,muscle,Esox lucius,Esocidae,Belinsky_11,Calcium,7,ca,E. luc.,Esox lucius,Canada
605,B_1,FAO/InFoods,1996,Canada,Very High,demersal,subtropical,muscle,Esox lucius,Esocidae,Belinsky_11,Iron,0.1,fe,E. luc.,Esox lucius,Canada
606,B_2,FAO/InFoods,1996,Canada,Very High,demersal,subtropical,muscle,Esox lucius,Esocidae,Belinsky_11,Protein,16,protein,E. luc.,Esox lucius,Canada
607,B_2,FAO/InFoods,1996,Canada,Very High,demersal,subtropical,muscle,Esox lucius,Esocidae,Belinsky_11,Zinc,1,zn,E. luc.,Esox lucius,Canada
